neuron_idx,z_score,raw_mean,raw_std
0,0.808652,0.121886,0.117702
1,0.017788,0.003457,0.00571
2,0.290241,0.044256,0.012215
3,-0.087474,-0.012305,0.00744
4,-0.082209,-0.011517,0.009559
5,0.032142,0.005607,0.008014
6,0.005666,0.001642,0.005326
7,-0.052067,-0.007003,0.00836
8,0.01706,0.003348,0.006317
9,-0.009653,-0.000652,0.007575
10,-0.127124,-0.018243,0.015719
11,0.044686,0.007485,0.010998
12,-0.101499,-0.014405,0.00728
13,-0.023031,-0.002655,0.009196
14,-0.174074,-0.025273,0.009076
15,0.039703,0.006739,0.005111
16,0.052715,0.008687,0.009313
17,-0.054465,-0.007362,0.007057
18,-0.004665,9.5e-05,0.005791
19,0.140757,0.021871,0.010582
20,0.206234,0.031676,0.012466
21,0.309242,0.047101,0.014035
22,0.000142,0.000815,0.010877
23,0.363676,0.055253,0.011792
24,-0.033344,-0.004199,0.004845
25,-0.016587,-0.00169,0.006331
26,0.205724,0.0316,0.008187
27,-0.056716,-0.007699,0.009136
28,-0.014488,-0.001376,0.006242
29,-0.504135,-0.074698,0.026733
30,-0.160092,-0.02318,0.011714
31,0.099513,0.015695,0.011194
32,-0.003407,0.000283,0.007355
33,-0.010184,-0.000731,0.009754
34,0.197235,0.030329,0.010292
35,0.020579,0.003875,0.00549
36,0.024155,0.004411,0.006086
37,0.109118,0.017134,0.009571
38,-1.112938,-0.165864,0.052707
39,0.11801,0.018465,0.010306
40,0.093499,0.014795,0.007664
41,0.103814,0.016339,0.010836
42,-0.071855,-0.009966,0.012235
43,0.315414,0.048026,0.010901
44,-0.038269,-0.004937,0.008333
45,-0.392567,-0.057992,0.011491
46,0.036211,0.006216,0.006088
47,0.097539,0.0154,0.007826
48,0.012333,0.00264,0.008358
49,0.027409,0.004898,0.007816
50,-0.054821,-0.007416,0.00807
51,-0.04854,-0.006475,0.008405
52,0.019286,0.003682,0.005541
53,0.181534,0.027978,0.009679
54,0.093108,0.014736,0.008956
55,0.16808,0.025963,0.010596
56,-0.149264,-0.021558,0.009262
57,0.049789,0.008249,0.012133
58,-0.048453,-0.006462,0.006297
59,-0.070172,-0.009714,0.007992
60,-0.01465,-0.0014,0.008205
61,0.005392,0.001601,0.005877
62,-0.130763,-0.018788,0.008771
63,0.008866,0.002121,0.005822
64,0.019758,0.003752,0.007293
65,-0.033039,-0.004154,0.007412
66,0.019981,0.003786,0.005917
67,0.008578,0.002078,0.005126
68,0.243192,0.037211,0.017802
69,-0.104745,-0.014892,0.016279
70,-0.007612,-0.000346,0.009478
71,-0.139868,-0.020151,0.011639
72,0.040352,0.006836,0.005634
73,0.013815,0.002862,0.009761
74,0.137661,0.021408,0.01569
75,-0.131615,-0.018915,0.015294
76,-0.045627,-0.006039,0.010108
77,0.259998,0.039727,0.011538
78,-0.102294,-0.014524,0.014755
79,0.12101,0.018914,0.009401
80,-0.011619,-0.000946,0.005229
81,-0.110102,-0.015694,0.024346
82,-0.140344,-0.020222,0.008017
83,-0.038902,-0.005032,0.013034
84,-0.600317,-0.089101,0.049734
85,-0.186975,-0.027205,0.01063
86,0.118476,0.018535,0.00959
87,-0.02684,-0.003226,0.009456
88,-0.108825,-0.015502,0.010266
89,0.186823,0.02877,0.010703
90,0.010534,0.002371,0.006727
91,0.128409,0.020022,0.014977
92,0.252563,0.038614,0.011217
93,0.068129,0.010996,0.009032
94,-0.063207,-0.008671,0.008124
95,0.054673,0.008981,0.008855
96,-0.003816,0.000222,0.010627
97,-0.0776,-0.010827,0.007236
98,-0.021008,-0.002352,0.006207
99,-0.152319,-0.022015,0.017537
100,0.070707,0.011382,0.008363
101,-0.237703,-0.034801,0.011746
102,-0.157153,-0.022739,0.010497
103,0.425485,0.064508,0.011043
104,0.025957,0.004681,0.004719
105,-0.120063,-0.017185,0.009357
106,-0.075725,-0.010546,0.006619
107,0.090925,0.014409,0.010774
108,0.372093,0.056513,0.013835
109,0.021498,0.004013,0.010303
110,0.014745,0.003002,0.010588
111,-0.082355,-0.011539,0.010994
112,-0.498595,-0.073869,0.011302
113,-0.087091,-0.012248,0.010622
114,-0.050814,-0.006815,0.008764
115,0.010339,0.002342,0.005126
116,-0.013071,-0.001164,0.004816
117,0.497009,0.075219,0.015512
118,0.104707,0.016473,0.009888
119,-0.175593,-0.025501,0.052872
120,-0.057353,-0.007795,0.007293
121,-0.22546,-0.032968,0.009614
122,0.134733,0.020969,0.012672
123,0.26157,0.039963,0.057573
124,-0.041664,-0.005445,0.00571
125,0.358152,0.054425,0.011506
126,-2.173093,-0.324618,0.115237
127,0.016086,0.003202,0.010591
128,-0.078379,-0.010943,0.010916
129,0.038875,0.006615,0.009056
130,-0.134501,-0.019347,0.007897
131,-0.057294,-0.007786,0.008875
132,-0.019551,-0.002134,0.00552
133,-0.041071,-0.005357,0.009818
134,-0.099306,-0.014077,0.00931
135,-0.016035,-0.001608,0.008153
136,0.023112,0.004255,0.005737
137,-0.099272,-0.014072,0.010349
138,-0.094927,-0.013421,0.010194
139,0.025851,0.004665,0.006241
140,-0.037676,-0.004848,0.007839
141,-0.041935,-0.005486,0.009029
142,0.025223,0.004571,0.00481
143,0.173427,0.026764,0.009858
144,0.046662,0.007781,0.010208
145,-0.274671,-0.040337,0.01223
146,0.047432,0.007896,0.005666
147,-0.237591,-0.034785,0.009853
148,0.028275,0.005028,0.011528
149,-0.059786,-0.008159,0.007975
150,-0.071479,-0.00991,0.008974
151,0.174486,0.026922,0.009532
152,-0.077115,-0.010754,0.007474
153,0.202156,0.031066,0.013077
154,0.16284,0.025178,0.011189
155,-0.052521,-0.007071,0.005121
156,-0.049792,-0.006663,0.006777
157,0.029176,0.005163,0.006278
158,0.025586,0.004625,0.006574
159,-0.050125,-0.006712,0.006732
160,0.053678,0.008832,0.011215
161,0.077696,0.012428,0.006838
162,-0.587977,-0.087254,0.015146
163,0.003268,0.001283,0.006977
164,0.136647,0.021256,0.008105
165,-0.041082,-0.005358,0.008069
166,-0.216571,-0.031637,0.0098
167,-0.06153,-0.00842,0.007523
168,0.37598,0.057095,0.012129
169,-0.006145,-0.000127,0.009932
170,0.00734,0.001893,0.006819
171,-0.032499,-0.004073,0.008135
172,-0.007423,-0.000318,0.008998
173,-0.038127,-0.004916,0.006609
174,-0.06937,-0.009594,0.005758
175,-0.070273,-0.009729,0.00732
176,-0.782383,-0.116365,0.016503
177,0.466393,0.070634,0.035111
178,-0.027859,-0.003378,0.010839
179,-0.109594,-0.015618,0.009078
180,0.150444,0.023322,0.011078
181,0.043584,0.00732,0.010386
182,-0.015474,-0.001524,0.005354
183,0.789021,0.118946,0.012261
184,-0.076225,-0.010621,0.007729
185,-0.404968,-0.059849,0.014456
186,0.029045,0.005143,0.006295
187,-0.040719,-0.005304,0.010048
188,0.035579,0.006121,0.007316
189,0.013025,0.002744,0.006527
190,0.022747,0.0042,0.00789
191,0.030527,0.005365,0.005608
192,0.009814,0.002263,0.01079
193,0.078859,0.012602,0.010208
194,0.005455,0.001611,0.005663
195,0.007403,0.001902,0.006295
196,-0.291279,-0.042824,0.012599
197,-0.097414,-0.013794,0.007386
198,-0.284815,-0.041856,0.010206
199,-0.032144,-0.00402,0.006957
200,0.097822,0.015442,0.008764
201,0.090255,0.014309,0.010074
202,0.086326,0.013721,0.008399
203,-0.009013,-0.000556,0.006178
204,-0.037196,-0.004776,0.01123
205,0.114009,0.017866,0.011471
206,-0.008803,-0.000525,0.005867
207,-0.200562,-0.02924,0.009114
208,-0.091916,-0.01297,0.012254
209,0.217442,0.033355,0.009161
210,-0.028102,-0.003415,0.004668
211,0.045701,0.007637,0.008428
212,0.10604,0.016673,0.011782
213,0.003373,0.001299,0.007793
214,0.065037,0.010533,0.011301
215,0.131154,0.020433,0.0096
216,0.045311,0.007579,0.011843
217,-0.068319,-0.009437,0.007814
218,-0.103712,-0.014737,0.008546
219,-0.010975,-0.00085,0.010686
220,0.124443,0.019428,0.008548
221,-0.012781,-0.00112,0.006821
222,-0.104364,-0.014834,0.007449
223,-0.260846,-0.038267,0.010967
224,0.046307,0.007728,0.005768
225,0.097704,0.015424,0.008683
226,0.021064,0.003948,0.009375
227,0.055502,0.009105,0.006627
228,-0.032062,-0.004007,0.008736
229,-0.068929,-0.009528,0.008935
230,0.020045,0.003795,0.007469
231,-0.660131,-0.098058,0.013302
232,-0.105504,-0.015005,0.007076
233,0.124952,0.019505,0.009716
234,0.068789,0.011095,0.010097
235,-0.00523,1.1e-05,0.007869
236,0.227165,0.034811,0.011813
237,0.067701,0.010932,0.008826
238,0.045275,0.007573,0.011642
239,0.043603,0.007323,0.009678
240,-0.056113,-0.007609,0.011533
241,-0.591425,-0.08777,0.010136
242,0.035821,0.006158,0.008137
243,-0.127082,-0.018236,0.01002
244,0.034554,0.005968,0.005444
245,-0.043224,-0.005679,0.005437
246,0.333308,0.050705,0.011396
247,0.000588,0.000882,0.011722
248,-0.008069,-0.000415,0.007512
249,-0.025567,-0.003035,0.005101
250,0.186134,0.028666,0.010157
251,0.000812,0.000915,0.008856
252,-0.020479,-0.002273,0.009048
253,-0.380579,-0.056196,0.012914
254,0.002811,0.001215,0.003953
255,-0.009357,-0.000608,0.005827
256,0.000397,0.000853,0.009276
257,0.100638,0.015864,0.009552
258,-0.072061,-0.009997,0.00705
259,0.052183,0.008608,0.006467
260,0.221104,0.033903,0.009188
261,0.020635,0.003884,0.009499
262,-0.002312,0.000447,0.007287
263,0.011685,0.002543,0.005069
264,0.112812,0.017687,0.011201
265,0.012775,0.002707,0.007147
266,0.020686,0.003891,0.010476
267,0.051726,0.008539,0.008353
268,0.024791,0.004506,0.007696
269,0.141479,0.02198,0.009769
270,0.024159,0.004411,0.009283
271,-0.160804,-0.023286,0.009378
272,0.115387,0.018072,0.00822
273,0.112927,0.017704,0.010192
274,0.050467,0.008351,0.008997
275,0.141591,0.021996,0.010855
276,-0.05864,-0.007987,0.009197
277,0.043948,0.007375,0.005849
278,0.002425,0.001157,0.007177
279,-0.012159,-0.001027,0.009759
280,0.120271,0.018804,0.011571
281,-0.056068,-0.007602,0.012595
282,-0.1023,-0.014525,0.010839
283,-0.053744,-0.007254,0.006902
284,-0.092779,-0.0131,0.008061
285,0.076378,0.012231,0.00883
286,0.109108,0.017132,0.010535
287,0.024944,0.004529,0.005273
288,-0.03157,-0.003934,0.005313
289,0.080008,0.012775,0.008825
290,-0.081935,-0.011476,0.005579
291,0.056661,0.009278,0.00688
292,0.319682,0.048665,0.01112
293,-0.047178,-0.006271,0.008516
294,-0.005513,-3.2e-05,0.006202
295,-0.078905,-0.011022,0.007742
296,-0.133906,-0.019258,0.015645
297,0.014911,0.003026,0.008299
298,0.004944,0.001534,0.006156
299,-0.027276,-0.003291,0.005226
300,-0.340405,-0.050181,0.011645
301,0.066209,0.010708,0.007982
302,-0.464512,-0.068765,0.011921
303,-0.123925,-0.017764,0.009248
304,-0.113508,-0.016204,0.009232
305,0.027631,0.004931,0.00615
306,-0.094105,-0.013298,0.006758
307,0.003632,0.001338,0.004926
308,0.044305,0.007428,0.006822
309,0.654308,0.098774,0.024753
310,0.070616,0.011368,0.010829
311,-0.001584,0.000556,0.006002
312,-0.014087,-0.001316,0.005454
313,-0.024641,-0.002896,0.006462
314,-0.040475,-0.005267,0.007677
315,-0.092191,-0.013012,0.010791
316,-0.091233,-0.012868,0.008452
317,-0.046624,-0.006188,0.009661
318,0.043731,0.007342,0.009443
319,0.081046,0.01293,0.008115
320,-0.009211,-0.000586,0.006454
321,0.046636,0.007777,0.008539
322,0.104027,0.016371,0.007412
323,-0.055308,-0.007489,0.011061
324,-0.072263,-0.010027,0.01329
325,-0.017649,-0.001849,0.00538
326,0.018773,0.003605,0.010521
327,-0.034553,-0.004381,0.006823
328,0.03539,0.006093,0.00713
329,-0.046614,-0.006187,0.006308
330,0.731631,0.110352,0.015853
331,0.022768,0.004203,0.009465
332,0.057558,0.009413,0.010268
333,-0.034602,-0.004388,0.008115
334,-0.043669,-0.005746,0.005781
335,0.121477,0.018984,0.007724
336,-0.305791,-0.044997,0.01397
337,0.637001,0.096182,0.011298
338,-0.072589,-0.010076,0.006366
339,0.007327,0.001891,0.004585
340,-0.0557,-0.007547,0.005204
341,-0.088766,-0.012499,0.006208
342,-0.009803,-0.000674,0.006075
343,-0.008539,-0.000485,0.003828
344,-0.106919,-0.015217,0.008967
345,0.044105,0.007398,0.010507
346,-0.050365,-0.006748,0.019787
347,-0.006235,-0.00014,0.007764
348,-0.288565,-0.042418,0.011398
349,-0.002691,0.000391,0.005686
350,0.033579,0.005822,0.006897
351,-0.013005,-0.001154,0.005148
352,0.165918,0.025639,0.010063
353,0.032608,0.005677,0.012771
354,0.061856,0.010056,0.008797
355,-0.050471,-0.006764,0.010436
356,-0.015813,-0.001574,0.006316
357,0.080633,0.012868,0.009518
358,0.137291,0.021352,0.0093
359,-0.010548,-0.000786,0.012731
360,-0.186422,-0.027122,0.011475
361,0.066072,0.010688,0.011301
362,0.038536,0.006564,0.008787
363,-0.159411,-0.023078,0.009318
364,-0.069878,-0.00967,0.007507
365,-0.067414,-0.009301,0.006463
366,0.02929,0.00518,0.008776
367,0.033544,0.005817,0.006418
368,0.018144,0.003511,0.006053
369,-0.048596,-0.006483,0.027679
370,0.080669,0.012874,0.011061
371,-0.629702,-0.093502,0.013362
372,-0.001411,0.000582,0.004917
373,0.829379,0.12499,0.015684
374,0.000182,0.000821,0.010342
375,0.068705,0.011082,0.00891
376,0.226949,0.034778,0.01017
377,-0.594873,-0.088286,0.010923
378,0.022837,0.004213,0.010175
379,0.03492,0.006023,0.007794
380,0.066395,0.010736,0.007233
381,-0.174869,-0.025392,0.009229
382,0.10701,0.016818,0.008545
383,-1.014424,-0.151112,0.016815
384,0.192436,0.02961,0.017663
385,0.80466,0.121288,0.012978
386,0.303233,0.046202,0.075151
387,0.110417,0.017328,0.009068
388,0.108716,0.017073,0.008022
389,0.35871,0.054509,0.010793
390,-0.049597,-0.006633,0.007272
391,-0.001176,0.000618,0.008298
392,-0.001053,0.000636,0.006011
393,-0.145604,-0.02101,0.008293
394,-0.033612,-0.00424,0.005009
395,0.122612,0.019154,0.010014
396,0.048534,0.008061,0.008196
397,0.04441,0.007444,0.00762
398,0.189859,0.029224,0.010073
399,-0.019495,-0.002126,0.005275
400,0.242227,0.037066,0.010757
401,-0.080505,-0.011262,0.011145
402,-0.086086,-0.012097,0.007257
403,-0.001768,0.000529,0.008119
404,-0.004001,0.000195,0.004518
405,0.05093,0.00842,0.006896
