neuron_idx,z_score,raw_mean,raw_std
0,0.033464,0.001177,0.007173
1,0.322991,0.015368,0.014072
2,0.17631,0.008178,0.006892
3,0.167819,0.007762,0.010478
4,0.027101,0.000865,0.00762
5,0.073147,0.003122,0.006563
6,3.879492,0.18969,0.052279
7,1.20197,0.058451,0.031016
8,-0.175532,-0.009067,0.007973
9,0.114505,0.005149,0.006991
10,-1.533767,-0.075641,0.00979
11,0.064172,0.002682,0.005716
12,0.228435,0.010733,0.015543
13,-0.249819,-0.012708,0.009116
14,0.023113,0.000669,0.003937
15,-0.778571,-0.038625,0.013072
16,-1.701163,-0.083846,0.012557
17,0.064788,0.002712,0.008371
18,0.034762,0.00124,0.004247
19,-0.343289,-0.01729,0.011419
20,0.166095,0.007678,0.007033
21,0.058042,0.002382,0.006366
22,-0.065663,-0.003682,0.00553
23,0.130973,0.005956,0.00575
24,0.458599,0.022015,0.019565
25,0.023419,0.000684,0.007666
26,-0.158833,-0.008249,0.008088
27,0.804813,0.038985,0.014358
28,0.710461,0.03436,0.015179
29,0.308429,0.014654,0.00849
30,-1.100509,-0.054405,0.012485
31,0.172093,0.007972,0.009555
32,0.014513,0.000248,0.007058
33,-0.073611,-0.004071,0.006698
34,-0.040671,-0.002457,0.007662
35,-0.042764,-0.002559,0.003789
36,1.297724,0.063145,0.009761
37,-0.269225,-0.013659,0.010805
38,0.037008,0.001351,0.006259
39,-0.223303,-0.011409,0.007501
40,0.04272,0.001631,0.003299
41,-0.685383,-0.034058,0.015983
42,-0.025089,-0.001693,0.004745
43,0.043879,0.001687,0.005614
44,0.162776,0.007515,0.007885
45,-0.191567,-0.009853,0.006146
46,-0.360499,-0.018133,0.007597
47,0.024556,0.00074,0.009761
48,0.286194,0.013564,0.008837
49,-0.030046,-0.001936,0.006863
50,-0.269944,-0.013695,0.010133
51,-0.647064,-0.032179,0.015497
52,-0.849913,-0.042122,0.020728
53,0.174737,0.008101,0.006343
54,-0.027171,-0.001795,0.004456
55,0.164482,0.007599,0.016136
56,-0.173832,-0.008984,0.01127
57,-0.605031,-0.030119,0.010485
58,0.197099,0.009197,0.006377
59,0.132234,0.006018,0.004442
60,0.052892,0.002129,0.009754
61,0.728131,0.035226,0.018798
62,0.773227,0.037436,0.040399
63,0.201671,0.009422,0.008933
64,0.930903,0.045165,0.009881
65,-0.553552,-0.027596,0.025834
66,0.726037,0.035123,0.016435
67,0.111344,0.004994,0.007777
68,0.213509,0.010002,0.006112
69,0.298337,0.01416,0.011722
70,-0.097403,-0.005238,0.007253
71,-0.282844,-0.014327,0.010021
72,0.161458,0.00745,0.007799
73,-0.105536,-0.005636,0.012926
74,0.713965,0.034532,0.008814
75,-1.434785,-0.07079,0.021603
76,-0.380431,-0.01911,0.011812
77,0.265915,0.01257,0.012394
78,5.277295,0.258204,0.106626
79,-0.037967,-0.002324,0.006964
80,-0.959336,-0.047485,0.06684
81,-1.918739,-0.094511,0.023527
82,-0.108696,-0.005791,0.004835
83,0.013138,0.000181,0.006024
84,0.281193,0.013319,0.008485
85,0.112172,0.005035,0.009165
86,0.116369,0.00524,0.004999
87,-0.093275,-0.005035,0.009865
88,-0.183273,-0.009447,0.010803
89,-0.214023,-0.010954,0.008578
90,0.032618,0.001135,0.00541
91,0.205711,0.00962,0.005617
92,0.018702,0.000453,0.008489
93,0.011574,0.000104,0.006453
94,0.013498,0.000198,0.007639
95,-0.254958,-0.01296,0.006202
96,-0.326093,-0.016447,0.007563
97,0.365552,0.017454,0.01069
98,1.107636,0.053827,0.010046
99,0.511021,0.024584,0.012357
100,-0.262282,-0.013319,0.009669
101,-0.111076,-0.005908,0.006204
102,0.039571,0.001476,0.007174
103,0.057785,0.002369,0.00806
104,-0.255931,-0.013008,0.006147
105,1.077558,0.052353,0.018496
106,0.017038,0.000372,0.007178
107,-0.306125,-0.015468,0.008072
108,-0.083391,-0.004551,0.00828
109,-0.056663,-0.003241,0.014527
110,0.013178,0.000183,0.008281
111,0.688168,0.033267,0.010739
112,-0.104276,-0.005575,0.004006
113,0.08014,0.003465,0.003595
114,-0.146984,-0.007668,0.006931
115,0.705226,0.034103,0.023153
116,0.505475,0.024313,0.010979
117,-0.18023,-0.009297,0.005505
118,-0.153725,-0.007998,0.005173
119,0.142224,0.006508,0.013054
120,-0.055956,-0.003206,0.010497
121,-0.075723,-0.004175,0.007104
122,-0.196136,-0.010077,0.004804
123,0.143061,0.006549,0.00606
124,-0.121758,-0.006431,0.01354
125,0.072196,0.003075,0.005328
