neuron_idx,z_score,raw_mean,raw_std
0,0.107779,0.003163,0.006558
1,-0.196107,-0.006043,0.018582
2,-0.151129,-0.004681,0.005542
3,-0.146118,-0.004529,0.004944
4,0.067754,0.00195,0.006059
5,0.341199,0.010234,0.007111
6,-0.016312,-0.000597,0.007118
7,-0.480914,-0.014672,0.006528
8,0.318651,0.009551,0.010299
9,0.009187,0.000176,0.003575
10,0.013739,0.000314,0.008273
11,0.945745,0.028549,0.018734
12,-0.466488,-0.014235,0.008015
13,-0.083986,-0.002647,0.00536
14,0.165965,0.004925,0.006874
15,0.01672,0.000404,0.004395
16,1.030941,0.03113,0.016208
17,0.103336,0.003028,0.017244
18,0.152791,0.004526,0.005425
19,0.080024,0.002322,0.007523
20,-0.300105,-0.009194,0.009751
21,-0.636545,-0.019386,0.013893
22,0.15265,0.004522,0.004972
23,0.626076,0.018864,0.008967
24,0.110487,0.003245,0.006185
25,0.10802,0.00317,0.008291
26,-0.044375,-0.001447,0.007018
27,0.017029,0.000413,0.006926
28,-0.313685,-0.009605,0.005839
29,-0.054756,-0.001761,0.00983
30,0.21671,0.006463,0.007108
31,-0.328806,-0.010063,0.004833
32,-0.106559,-0.003331,0.006154
33,-0.066878,-0.002129,0.004341
34,0.32325,0.00969,0.008182
35,0.620233,0.018687,0.008655
36,-0.02166,-0.000759,0.00595
37,0.738546,0.022272,0.008109
38,-0.104649,-0.003273,0.004961
39,-0.017963,-0.000647,0.014984
40,0.245244,0.007327,0.004968
41,-0.042079,-0.001377,0.006036
42,-0.180698,-0.005577,0.013235
43,1.042326,0.031474,0.009651
44,-0.307809,-0.009427,0.006146
45,-0.050891,-0.001644,0.007001
46,-1.211025,-0.03679,0.012838
47,0.26643,0.007969,0.016322
48,0.081974,0.002381,0.004832
49,-0.532503,-0.016234,0.01093
50,0.190542,0.00567,0.006652
51,-0.343138,-0.010498,0.006997
52,0.040747,0.001132,0.014473
53,0.205254,0.006116,0.00495
54,0.059942,0.001713,0.004845
55,-0.166124,-0.005135,0.006524
56,0.304537,0.009123,0.005296
57,-0.254824,-0.007822,0.005616
58,0.088087,0.002566,0.005619
