neuron_idx,z_score,raw_mean,raw_std
0,0.020607,0.000802,0.001769
1,-0.050007,-0.003568,0.003143
2,-0.046025,-0.003322,0.004003
3,0.017106,0.000585,0.00264
4,-0.081787,-0.005534,0.003811
5,0.057607,0.003091,0.002783
6,-0.157249,-0.010204,0.009614
7,-0.00313,-0.000667,0.00168
8,-0.145641,-0.009486,0.006058
9,-0.132114,-0.008648,0.007096
10,-0.045628,-0.003297,0.002871
11,-0.000879,-0.000528,0.002141
12,0.100185,0.005726,0.003501
13,0.074273,0.004122,0.005011
14,-0.04306,-0.003138,0.003377
15,-0.007686,-0.000949,0.003159
16,0.013588,0.000367,0.001846
17,-0.064044,-0.004436,0.004762
18,0.014767,0.00044,0.001752
19,-0.005528,-0.000816,0.003098
20,0.076608,0.004267,0.002965
21,-0.003628,-0.000698,0.00214
22,0.003228,-0.000274,0.00195
23,0.056149,0.003001,0.006853
24,0.005693,-0.000121,0.00222
25,-0.048867,-0.003497,0.003339
26,0.623866,0.03813,0.005591
27,-0.041962,-0.00307,0.003845
28,0.094619,0.005381,0.00399
29,-0.001741,-0.000581,0.002572
30,0.033112,0.001575,0.004213
31,0.014865,0.000446,0.001673
32,-0.016765,-0.001511,0.003581
33,0.053006,0.002806,0.003522
34,0.00935,0.000105,0.001883
35,0.025483,0.001103,0.002033
36,0.008507,5.3e-05,0.003734
37,-0.039566,-0.002922,0.004534
38,0.191903,0.011401,0.006473
39,0.110056,0.006336,0.004426
40,0.025949,0.001132,0.0021
41,0.013852,0.000384,0.001786
42,-0.067409,-0.004645,0.003863
43,-0.003033,-0.000661,0.002401
44,0.03933,0.00196,0.002412
45,0.038056,0.001881,0.004807
46,-0.343097,-0.021704,0.007727
47,-0.017804,-0.001575,0.002855
48,-0.075243,-0.005129,0.004516
49,0.017891,0.000633,0.005757
50,0.021951,0.000885,0.002351
51,-0.041989,-0.003072,0.003278
52,0.000128,-0.000466,0.004078
53,0.00701,-4e-05,0.002467
54,0.02562,0.001112,0.002501
55,0.006408,-7.7e-05,0.002152
56,0.024101,0.001018,0.002635
57,-0.133464,-0.008732,0.004446
58,-0.01273,-0.001261,0.002471
59,0.012714,0.000313,0.003479
60,0.044811,0.002299,0.002583
61,0.070377,0.003881,0.004083
62,0.008706,6.5e-05,0.003906
63,0.044251,0.002265,0.003213
64,-0.0397,-0.00293,0.002866
65,0.081703,0.004582,0.002864
66,0.02104,0.000828,0.001781
67,-0.036778,-0.002749,0.002693
68,-0.005216,-0.000796,0.002736
69,0.005571,-0.000129,0.002717
70,0.010339,0.000166,0.002639
71,0.024803,0.001061,0.002318
72,-0.119728,-0.007882,0.006518
73,0.011327,0.000227,0.002429
74,0.043503,0.002218,0.002411
75,-0.01223,-0.00123,0.002846
76,0.031478,0.001474,0.003789
77,-0.027799,-0.002194,0.003144
78,-0.183046,-0.0118,0.004839
79,-0.023181,-0.001908,0.002923
80,0.00312,-0.00028,0.004272
81,0.163555,0.009647,0.004983
82,-0.048063,-0.003448,0.003937
83,-0.03121,-0.002405,0.00384
