neuron_idx,z_score,raw_mean,raw_std
0,-0.111341,-0.007349,0.004641
1,0.011433,-0.000559,0.002274
2,0.013555,-0.000441,0.005106
3,-1.624702,-0.091056,0.018596
4,-0.123306,-0.008011,0.003891
5,-5.8e-05,-0.001194,0.002657
6,0.108313,0.0048,0.026341
7,-0.01471,-0.002005,0.003182
8,0.184925,0.009038,0.004013
9,-0.025095,-0.002579,0.002566
10,-0.016976,-0.00213,0.002276
11,-0.346137,-0.020336,0.010516
12,0.037414,0.000878,0.002263
13,0.033823,0.00068,0.002556
14,-0.118348,-0.007737,0.006959
15,-0.122405,-0.007961,0.004927
16,0.009034,-0.000691,0.004473
17,0.008592,-0.000716,0.001987
18,-0.00682,-0.001568,0.002449
19,0.008078,-0.000744,0.005706
20,0.034905,0.00074,0.001982
21,0.017667,-0.000214,0.002092
22,0.035194,0.000756,0.002231
23,-0.011639,-0.001835,0.003363
24,0.122399,0.005579,0.005824
25,0.037836,0.000902,0.003201
26,0.012136,-0.00052,0.004414
27,0.267442,0.013602,0.005373
28,0.050049,0.001577,0.002702
29,0.008769,-0.000706,0.003098
30,0.024597,0.00017,0.003741
31,-0.105781,-0.007042,0.004849
32,0.08506,0.003514,0.00441
33,0.01122,-0.00057,0.002006
34,0.010326,-0.00062,0.002163
35,0.036629,0.000835,0.001957
36,0.007269,-0.000789,0.001954
37,0.051412,0.001653,0.005217
38,-0.001278,-0.001262,0.005497
39,-0.067771,-0.004939,0.003132
40,-0.034104,-0.003077,0.003942
41,0.047674,0.001446,0.006118
42,-0.034557,-0.003102,0.002453
43,-0.149547,-0.009463,0.003808
44,0.109382,0.004859,0.003604
45,0.080213,0.003246,0.003703
46,0.042897,0.001182,0.00322
47,1.328368,0.072284,0.009288
48,0.067406,0.002537,0.002734
49,0.050438,0.001599,0.002341
50,-0.090822,-0.006214,0.003954
51,-0.024105,-0.002524,0.003697
52,0.034601,0.000723,0.002412
53,0.008128,-0.000741,0.003574
54,-0.103191,-0.006899,0.005563
55,0.017325,-0.000233,0.002317
56,0.294247,0.015084,0.004806
57,-0.026459,-0.002654,0.004092
58,0.003975,-0.000971,0.002748
59,0.04094,0.001074,0.002299
60,-0.025448,-0.002599,0.003348
61,-0.126486,-0.008187,0.003999
62,0.001139,-0.001128,0.00283
63,0.000186,-0.001181,0.001845
64,-0.002204,-0.001313,0.001793
65,0.025862,0.00024,0.001701
66,-0.057155,-0.004352,0.003657
67,0.037714,0.000895,0.002675
68,0.179014,0.008711,0.004939
69,0.019632,-0.000105,0.002448
70,0.064273,0.002364,0.00444
71,0.067016,0.002516,0.002464
72,-0.102221,-0.006845,0.004374
73,-0.100955,-0.006775,0.003722
74,0.030693,0.000507,0.002826
75,0.005872,-0.000866,0.012509
76,0.027751,0.000344,0.0022
77,0.038945,0.000963,0.001998
78,-0.003514,-0.001385,0.001775
79,0.03266,0.000616,0.002243
80,0.609338,0.032513,0.012064
81,0.326092,0.016846,0.004942
82,0.06784,0.002561,0.003982
83,0.002754,-0.001039,0.002586
84,0.211412,0.010503,0.005147
85,0.175516,0.008517,0.004289
86,-0.022408,-0.00243,0.003188
87,0.045015,0.001299,0.005001
88,-0.166073,-0.010377,0.004527
89,0.191971,0.009427,0.004469
90,0.025166,0.000201,0.003984
91,0.097222,0.004187,0.003116
92,0.010385,-0.000617,0.002867
93,-0.745206,-0.04241,0.009044
94,0.20537,0.010168,0.006732
95,-0.030651,-0.002886,0.002511
96,0.007797,-0.00076,0.002601
97,0.067026,0.002516,0.00368
98,0.029967,0.000467,0.001842
99,0.065559,0.002435,0.003219
100,0.058199,0.002028,0.003607
101,0.036451,0.000825,0.002975
102,0.054233,0.001809,0.003436
103,0.02702,0.000304,0.00283
104,-0.562334,-0.032295,0.008467
105,-0.051641,-0.004047,0.003564
106,0.032927,0.00063,0.001865
107,-0.217161,-0.013203,0.00805
108,0.015528,-0.000332,0.005741
109,0.057337,0.00198,0.002208
110,0.156604,0.007471,0.004409
111,0.114848,0.005162,0.004124
112,0.037839,0.000902,0.00273
113,-0.128423,-0.008294,0.004672
114,0.075778,0.003,0.003022
115,0.126153,0.005787,0.003825
116,-0.016365,-0.002096,0.00222
117,-0.411604,-0.023958,0.01801
118,0.063098,0.002299,0.002849
119,-0.000313,-0.001208,0.002596
120,0.028926,0.000409,0.00247
121,0.021457,-4e-06,0.002387
122,0.009635,-0.000658,0.002041
123,0.027742,0.000344,0.002542
124,0.263029,0.013358,0.004452
125,0.050607,0.001608,0.005097
126,-0.174568,-0.010847,0.004666
127,0.000638,-0.001156,0.002072
128,0.040312,0.001039,0.001701
129,0.096985,0.004173,0.00312
130,0.038107,0.000917,0.001824
131,0.017745,-0.000209,0.00353
132,0.024483,0.000163,0.002395
133,-0.05334,-0.004141,0.00273
134,0.185642,0.009077,0.005251
135,0.207587,0.010291,0.004998
136,0.18852,0.009236,0.004764
137,0.08454,0.003485,0.006354
138,0.087767,0.003664,0.003389
139,-0.056914,-0.004339,0.003322
140,-0.000242,-0.001204,0.002393
141,-0.091451,-0.006249,0.003864
142,0.08928,0.003747,0.007007
143,0.098509,0.004258,0.003198
144,0.047437,0.001433,0.002496
145,0.003894,-0.000976,0.005871
146,0.039566,0.000998,0.002793
147,-0.084434,-0.005861,0.007289
148,-0.004052,-0.001415,0.004199
149,0.116651,0.005261,0.004574
150,-0.486764,-0.028115,0.007291
151,0.044643,0.001278,0.003268
152,-0.108026,-0.007166,0.004497
153,0.003586,-0.000993,0.001892
154,0.03639,0.000822,0.001626
155,-0.011617,-0.001833,0.002335
156,0.120755,0.005488,0.003946
157,-0.17502,-0.010872,0.005835
158,0.014525,-0.000388,0.00314
159,-0.004853,-0.001459,0.002881
160,0.029067,0.000417,0.006752
161,0.018161,-0.000186,0.002544
162,0.049464,0.001545,0.002654
163,0.075523,0.002986,0.002689
164,-0.057789,-0.004387,0.003298
165,-0.251521,-0.015103,0.005165
166,0.002082,-0.001076,0.002737
167,0.044034,0.001245,0.002091
168,-2.841662,-0.158369,0.011667
169,-0.183445,-0.011338,0.005776
170,-0.042026,-0.003515,0.004656
171,0.106835,0.004718,0.005147
172,0.153572,0.007303,0.004044
173,0.158982,0.007603,0.006127
174,0.035694,0.000783,0.002188
175,-0.014458,-0.001991,0.004253
176,0.392649,0.020527,0.018546
177,0.274725,0.014005,0.015366
178,0.03226,0.000593,0.002319
179,-0.026353,-0.002649,0.003588
180,-0.007386,-0.001599,0.002873
181,0.114738,0.005155,0.004478
182,-0.135221,-0.00867,0.007112
183,-0.084773,-0.00588,0.00436
184,0.057496,0.001989,0.002276
185,0.031913,0.000574,0.002424
186,0.020633,-5e-05,0.002088
187,0.093322,0.003971,0.003281
188,-3.682897,-0.204899,0.021004
189,0.052573,0.001717,0.003263
190,0.055412,0.001874,0.002783
191,0.002584,-0.001048,0.002239
192,0.214369,0.010666,0.006379
193,-0.026968,-0.002683,0.011514
194,0.073959,0.0029,0.003247
195,-0.419599,-0.0244,0.007747
196,-0.116331,-0.007625,0.003718
197,-0.083546,-0.005812,0.006861
198,0.052579,0.001717,0.002888
199,0.051849,0.001677,0.002496
200,0.041592,0.00111,0.003836
201,0.024478,0.000163,0.003114
202,0.302384,0.015534,0.005857
203,0.101225,0.004408,0.004022
204,0.015006,-0.000361,0.002027
205,0.093853,0.004,0.004284
206,-0.021722,-0.002392,0.003005
207,-0.026929,-0.00268,0.003362
208,0.047725,0.001449,0.002408
209,0.028818,0.000403,0.001606
210,0.029336,0.000432,0.001855
