neuron_idx,z_score,raw_mean,raw_std
0,-0.060561,-0.012556,0.024548
1,1.236005,0.284599,0.926118
2,-0.660376,-0.150026,0.046928
3,0.07574,0.018682,0.015099
4,-0.002644,0.000717,0.037021
5,0.186285,0.044017,0.308367
6,0.347168,0.080889,0.177338
7,-0.059985,-0.012424,0.016747
8,0.296583,0.069296,0.101633
9,-0.045369,-0.009075,0.026168
10,-0.06337,-0.0132,0.039207
11,0.100936,0.024456,0.017908
12,-0.407043,-0.091965,0.151159
13,1.373817,0.316184,0.44405
14,0.21341,0.050234,0.022869
15,-0.32418,-0.072974,0.355558
16,-0.028789,-0.005275,0.06946
17,-0.166138,-0.036753,0.024129
18,0.008957,0.003376,0.007867
19,-0.077023,-0.016329,0.056913
20,-0.011383,-0.001286,0.011627
21,0.072191,0.017868,0.194753
22,-0.266657,-0.059791,0.081207
23,-0.001525,0.000974,0.02279
24,-0.242215,-0.054189,0.182121
25,-0.119053,-0.025962,0.115145
26,-0.534509,-0.121179,0.193126
27,0.013437,0.004403,0.039139
28,-0.172015,-0.0381,0.080966
29,0.029132,0.008,0.020269
30,-0.032329,-0.006086,0.016459
31,-0.137018,-0.030079,0.032768
32,-0.049987,-0.010133,0.011538
33,0.041452,0.010824,0.019646
34,0.006081,0.002717,0.015206
35,-0.109397,-0.023749,0.102128
36,-0.017856,-0.002769,0.039133
37,0.015447,0.004864,0.033429
38,0.039941,0.010477,0.022193
39,-0.276694,-0.062091,0.116757
40,-0.020628,-0.003404,0.02348
41,-0.407318,-0.092028,0.102198
42,-0.947605,-0.215855,0.258387
43,-0.01192,-0.001409,0.023297
44,-0.022237,-0.003773,0.024887
45,0.532471,0.123359,0.339511
46,0.043265,0.011239,0.046138
47,-0.047649,-0.009597,0.164673
48,-0.033497,-0.006354,0.02763
49,0.042511,0.011066,0.044803
50,0.069376,0.017223,0.070715
51,0.052831,0.013431,0.017111
52,0.138027,0.032957,0.103111
53,0.016802,0.005174,0.012425
54,-0.743186,-0.169005,0.545288
55,0.050082,0.012801,0.035184
56,-0.210669,-0.046959,0.049879
57,-0.066211,-0.013851,0.011575
58,-0.117843,-0.025685,0.036344
59,-0.044582,-0.008894,0.014247
60,0.115545,0.027805,0.106382
61,-0.367418,-0.082884,0.519093
62,0.053024,0.013476,0.05663
63,0.088505,0.021607,0.037417
64,0.061537,0.015427,0.06668
65,0.081852,0.020083,0.022851
66,-0.237814,-0.05318,0.078627
67,0.751823,0.173631,0.210017
68,-0.003034,0.000628,0.009827
69,-0.012672,-0.001581,0.06293
70,0.092196,0.022453,0.027938
71,0.00545,0.002572,0.004847
72,-0.210277,-0.046869,0.065043
73,0.172445,0.040845,0.07006
74,0.051904,0.013219,0.036672
75,-0.013721,-0.001821,0.031468
76,0.350228,0.081591,0.105946
77,-0.168624,-0.037323,0.027371
78,-0.086329,-0.018462,0.015675
79,-0.041267,-0.008135,0.019102
80,0.002881,0.001984,0.032317
81,-0.063348,-0.013195,0.18242
82,-0.031532,-0.005903,0.055554
83,-0.015681,-0.002271,0.057086
84,-0.05762,-0.011882,0.025939
85,-0.084501,-0.018043,0.105489
86,-0.02645,-0.004739,0.060195
87,1.125087,0.259178,0.622417
88,-0.004957,0.000187,0.065698
89,-0.002567,0.000735,0.011219
90,-0.093031,-0.019998,0.06913
91,0.005902,0.002676,0.012569
92,0.08343,0.020444,0.016828
93,0.108595,0.026212,0.022092
94,0.013632,0.004448,0.029551
