neuron_idx,z_score,raw_mean,raw_std
0,-0.1507,-0.010442,0.009303
1,-0.214272,-0.014714,0.007975
2,0.003768,-6.1e-05,0.014063
3,-2.622499,-0.176554,0.031044
4,-0.109165,-0.007651,0.008028
5,2.190329,0.146882,0.021511
6,-0.302122,-0.020618,0.008964
7,0.81708,0.054596,0.018204
8,-0.109781,-0.007692,0.009522
9,-0.109304,-0.00766,0.005687
10,-0.456806,-0.031013,0.021238
11,0.100105,0.006413,0.006866
12,-0.219119,-0.01504,0.009007
13,0.029067,0.001639,0.010814
14,-0.639464,-0.043288,0.034104
15,-0.312857,-0.02134,0.007174
16,-0.056254,-0.004095,0.006222
17,-0.120842,-0.008436,0.004769
18,0.737333,0.049236,0.015687
19,-1.314441,-0.088649,0.011188
20,-0.073873,-0.005279,0.00329
21,-0.041523,-0.003105,0.009597
22,-0.422154,-0.028685,0.007023
23,-0.164852,-0.011393,0.009406
24,-0.191137,-0.01316,0.006922
25,-0.045432,-0.003368,0.004919
26,1.064887,0.071249,0.007741
27,0.261406,0.017253,0.006659
28,-0.001435,-0.000411,0.005125
29,0.086683,0.005511,0.016653
30,0.032205,0.00185,0.003681
31,0.240636,0.015857,0.010977
32,0.31162,0.020627,0.011234
33,-0.705119,-0.047701,0.014701
34,-0.152998,-0.010597,0.009271
35,-0.15412,-0.010672,0.020639
36,1.513802,0.101417,0.027352
37,-0.551096,-0.03735,0.008375
38,0.076593,0.004833,0.012583
39,0.278441,0.018397,0.008524
40,-1.652002,-0.111334,0.009985
41,0.041238,0.002457,0.005068
42,-0.525412,-0.035624,0.008758
43,0.233726,0.015392,0.007521
44,-0.138163,-0.0096,0.006793
45,-0.006852,-0.000775,0.007493
46,-0.080085,-0.005697,0.007456
47,0.011592,0.000464,0.0047
48,0.042167,0.002519,0.003959
49,0.320322,0.021212,0.010701
50,-0.140634,-0.009766,0.007366
51,-1.025224,-0.069213,0.023957
52,0.030617,0.001743,0.009941
53,0.351674,0.023319,0.009516
54,0.776746,0.051885,0.023344
55,0.251237,0.016569,0.0127
56,-0.187838,-0.012938,0.005941
57,0.38176,0.025341,0.007846
58,2.02805,0.135976,0.056223
59,0.283905,0.018765,0.009582
60,-3.769571,-0.253641,0.083601
61,0.243404,0.016043,0.010951
62,0.538503,0.035874,0.033386
63,-0.150464,-0.010426,0.007968
64,0.558935,0.037248,0.013288
65,-0.064136,-0.004625,0.009528
66,0.448254,0.029809,0.011173
67,-0.324253,-0.022105,0.009604
