neuron_idx,z_score,raw_mean,raw_std
0,0.022508,0.001139,0.006681
1,-0.185862,-0.008897,0.006151
2,0.052343,0.002576,0.004981
3,-2.593306,-0.12485,0.026837
4,0.020275,0.001031,0.003677
5,0.143667,0.006974,0.006085
6,0.144974,0.007037,0.006468
7,-0.196873,-0.009427,0.012268
8,-0.072139,-0.00342,0.004242
9,0.574529,0.027726,0.008311
10,0.022193,0.001124,0.00573
11,-0.021513,-0.000981,0.007911
12,0.000342,7.1e-05,0.00607
13,-0.063446,-0.003001,0.007847
14,0.209777,0.010158,0.005997
15,-0.038747,-0.001811,0.004338
16,-0.029918,-0.001386,0.004168
17,-0.132622,-0.006333,0.008316
18,-0.804183,-0.038678,0.017722
19,-0.058223,-0.002749,0.00462
20,-0.011897,-0.000518,0.003979
21,0.221225,0.01071,0.006221
22,0.269005,0.013011,0.007188
23,0.053346,0.002624,0.004854
24,0.557701,0.026916,0.009236
25,0.056598,0.002781,0.006535
26,0.082923,0.004049,0.009322
27,-0.135652,-0.006479,0.006809
28,-0.110585,-0.005271,0.005597
29,0.001334,0.000119,0.004099
30,-0.078946,-0.003748,0.006741
31,-0.15211,-0.007271,0.006527
32,-0.082134,-0.003901,0.006053
33,-0.341051,-0.016372,0.007418
34,0.112594,0.005478,0.004516
35,0.041241,0.002041,0.003236
36,1.442978,0.069555,0.011471
37,0.076919,0.00376,0.005074
38,-0.322238,-0.015466,0.023082
39,0.235781,0.011411,0.007569
40,-0.017898,-0.000807,0.005433
41,0.022735,0.00115,0.004216
42,-0.042045,-0.00197,0.004011
43,-0.037062,-0.00173,0.004586
44,-0.081113,-0.003852,0.005435
45,-0.170276,-0.008146,0.006271
46,1.029106,0.049621,0.018152
47,0.149866,0.007273,0.006709
48,0.028672,0.001436,0.009765
49,0.281,0.013589,0.010973
50,0.362887,0.017533,0.00688
51,0.251744,0.01218,0.008075
52,0.920067,0.044369,0.01863
53,-0.335402,-0.0161,0.008226
54,-0.012554,-0.00055,0.003927
55,-1.379911,-0.066407,0.011473
56,0.436697,0.021088,0.007439
57,0.076254,0.003728,0.006857
58,-0.078652,-0.003733,0.005417
59,0.155944,0.007566,0.00619
60,-0.029919,-0.001386,0.005132
61,-0.295016,-0.014154,0.015638
62,-0.118734,-0.005664,0.007666
63,-0.103276,-0.004919,0.008999
64,0.301987,0.0146,0.006415
65,0.336225,0.016249,0.00756
66,0.022709,0.001149,0.006691
67,0.041067,0.002033,0.005618
68,0.030553,0.001526,0.004266
69,0.02291,0.001158,0.003325
70,-0.015701,-0.000701,0.011144
71,0.019271,0.000983,0.006995
72,-0.055285,-0.002608,0.00359
73,-0.654062,-0.031448,0.008015
74,0.160405,0.007781,0.005457
