neuron_idx,z_score,raw_mean,raw_std
0,-0.460853,-0.009263,0.003637
1,-0.868847,-0.017257,0.005112
2,-0.004487,-0.000321,0.002486
3,0.466017,0.008898,0.006552
4,-0.057217,-0.001354,0.004796
5,0.330019,0.006233,0.003705
6,-0.901049,-0.017887,0.005613
7,0.571381,0.010963,0.00801
8,0.148852,0.002684,0.002955
9,-0.054908,-0.001309,0.005037
10,0.059394,0.000931,0.00315
11,0.167361,0.003046,0.00169
12,-0.041243,-0.001041,0.002517
13,0.724691,0.013966,0.00479
14,0.150281,0.002712,0.002996
15,-0.03489,-0.000916,0.002518
16,0.129006,0.002295,0.002852
17,-0.104453,-0.002279,0.002531
18,0.366112,0.006941,0.007689
19,0.659477,0.012689,0.007884
20,0.276633,0.005187,0.01198
21,-0.288811,-0.005892,0.003483
22,-0.059767,-0.001404,0.001333
23,-0.353977,-0.007168,0.004535
24,-0.901059,-0.017888,0.003745
25,-0.025048,-0.000724,0.001255
26,-0.19431,-0.00404,0.003652
27,0.179959,0.003293,0.005075
28,0.199252,0.003671,0.004515
29,-0.071402,-0.001632,0.001728
30,-0.424971,-0.008559,0.003951
31,-0.53945,-0.010802,0.011889
32,0.149256,0.002692,0.005041
33,0.045513,0.000659,0.002471
34,-1.282927,-0.02537,0.022078
35,-0.187124,-0.003899,0.002378
36,0.640435,0.012316,0.003524
37,0.212344,0.003928,0.003361
38,0.557138,0.010684,0.008986
39,-0.07386,-0.00168,0.002289
40,-0.194249,-0.004039,0.002338
41,0.175299,0.003202,0.004304
42,-0.035927,-0.000937,0.004485
43,0.409339,0.007788,0.006351
44,0.010203,-3.3e-05,0.001251
45,-0.822197,-0.016343,0.006131
46,-0.474084,-0.009522,0.013475
47,2.450144,0.047774,0.015592
48,0.22599,0.004195,0.002808
49,0.527999,0.010113,0.005153
50,0.98235,0.019015,0.00696
51,-0.742366,-0.014778,0.01088
52,0.160553,0.002913,0.002786
53,-0.247418,-0.005081,0.002704
54,-0.207948,-0.004307,0.005569
55,0.169181,0.003082,0.003218
56,-0.368899,-0.007461,0.004466
57,0.076454,0.001265,0.002205
58,1.134084,0.021988,0.010954
59,-0.619765,-0.012376,0.003241
60,-0.037619,-0.00097,0.002418
61,-0.987102,-0.019574,0.009653
62,-0.76029,-0.01513,0.00387
63,-1.609404,-0.031767,0.012581
64,0.432755,0.008246,0.006799
65,0.774995,0.014952,0.005982
66,0.281052,0.005274,0.002674
67,-1.743924,-0.034402,0.008377
68,-0.622097,-0.012422,0.016072
69,-0.173487,-0.003632,0.003025
70,0.759394,0.014646,0.004374
71,-0.391592,-0.007905,0.003511
72,0.515173,0.009861,0.004295
73,0.318133,0.006001,0.002596
74,0.629539,0.012102,0.005062
75,-0.760081,-0.015125,0.003968
76,-0.567022,-0.011343,0.006983
77,0.344368,0.006515,0.003692
78,-0.70734,-0.014092,0.00909
79,0.204455,0.003773,0.00257
80,0.258758,0.004837,0.004803
81,0.429643,0.008185,0.003383
82,-0.235955,-0.004856,0.010322
83,-0.435623,-0.008768,0.003893
84,0.057392,0.000892,0.001998
85,0.350259,0.00663,0.005462
86,0.261283,0.004887,0.002619
87,-0.196531,-0.004084,0.003416
88,-0.661607,-0.013196,0.014596
89,-0.006541,-0.000361,0.001909
90,-1.512034,-0.029859,0.014542
91,0.567212,0.010881,0.004166
92,-0.122953,-0.002642,0.004929
93,0.134919,0.002411,0.009116
94,-0.308498,-0.006277,0.004749
95,-0.07441,-0.001691,0.002548
96,-0.400072,-0.008072,0.006558
97,-0.055336,-0.001317,0.002347
98,-0.200986,-0.004171,0.002062
99,-0.248029,-0.005093,0.008625
100,-0.187063,-0.003898,0.004181
101,0.21989,0.004076,0.00239
102,-0.161534,-0.003398,0.00557
103,0.05642,0.000873,0.001897
104,0.309676,0.005835,0.007436
105,-0.621528,-0.012411,0.004812
106,-0.150561,-0.003183,0.003121
107,0.267667,0.005012,0.00242
108,0.015896,7.9e-05,0.001156
109,0.166929,0.003038,0.004831
110,0.223354,0.004144,0.00379
111,-0.262352,-0.005373,0.002083
112,-0.015531,-0.000537,0.00257
113,0.256544,0.004794,0.002841
114,2.613103,0.050967,0.059668
115,-0.162739,-0.003421,0.003519
116,0.000458,-0.000224,0.001821
117,0.050648,0.00076,0.003153
118,-0.035739,-0.000933,0.002115
119,0.741378,0.014293,0.006625
120,-0.077796,-0.001757,0.002912
121,-0.169252,-0.003549,0.001812
122,0.955102,0.018481,0.008471
123,-0.635557,-0.012686,0.004263
124,0.073024,0.001198,0.00194
125,-0.006412,-0.000358,0.002397
126,7.243427,0.141692,0.032819
127,0.015214,6.5e-05,0.001496
128,-0.996864,-0.019765,0.011099
129,0.594293,0.011412,0.010939
130,0.068362,0.001107,0.001334
131,0.141825,0.002546,0.002375
132,-0.005284,-0.000336,0.00145
133,0.396419,0.007534,0.002702
134,-1.25255,-0.024775,0.005831
135,0.977837,0.018927,0.010869
136,-0.180481,-0.003769,0.003251
137,0.266417,0.004987,0.007693
138,-0.133137,-0.002841,0.006172
139,-0.197852,-0.004109,0.004002
140,-0.343293,-0.006959,0.004817
141,0.038236,0.000516,0.005578
142,0.053777,0.000821,0.001965
143,1.490848,0.028978,0.010692
144,0.625778,0.012028,0.009634
145,-0.101291,-0.002217,0.002413
146,0.768052,0.014816,0.011325
147,-0.662005,-0.013204,0.004043
148,0.610726,0.011734,0.002731
149,1.218802,0.023648,0.007619
150,0.176754,0.00323,0.003369
151,0.131353,0.002341,0.003631
152,0.116803,0.002056,0.013154
153,0.502091,0.009605,0.004994
154,0.10136,0.001753,0.0052
155,-0.152012,-0.003211,0.003747
156,-0.111623,-0.00242,0.003353
157,0.115074,0.002022,0.003016
158,-0.047444,-0.001162,0.003181
159,-0.162391,-0.003415,0.003212
160,0.02343,0.000226,0.003236
161,0.100734,0.001741,0.002643
162,-0.083478,-0.001868,0.019243
163,-0.360462,-0.007296,0.007532
164,0.203106,0.003747,0.002581
165,0.130433,0.002323,0.002099
166,0.64465,0.012398,0.005969
167,0.060396,0.000951,0.002784
168,0.903371,0.017467,0.005212
