neuron_idx,z_score,raw_mean,raw_std
0,-0.089971,-0.023944,0.024805
1,0.077241,0.016607,0.044089
2,0.188374,0.043558,0.063527
3,-0.182318,-0.04634,0.255035
4,0.136923,0.031081,0.083464
5,0.014993,0.001511,0.063211
6,0.230707,0.053825,0.028661
7,0.218146,0.050778,0.184039
8,0.043514,0.008428,0.103866
9,0.118143,0.026526,0.079368
10,0.018436,0.002346,0.058546
11,0.046502,0.009152,0.066339
12,1.006314,0.24192,0.579266
13,0.206836,0.048036,0.067163
14,-0.775951,-0.190304,0.262638
15,-0.204955,-0.051829,0.029204
16,0.250629,0.058656,0.111876
17,0.081662,0.017679,0.03028
18,-0.009828,-0.004508,0.052224
19,1.062802,0.255619,0.295303
20,0.299307,0.070461,0.147502
21,-0.019292,-0.006803,0.011446
22,-0.127726,-0.0331,0.092734
23,0.380042,0.09004,0.094081
24,-0.169551,-0.043243,0.085859
25,-0.059296,-0.016505,0.055497
26,0.17627,0.040623,0.079742
27,-0.003895,-0.003069,0.018164
28,0.019352,0.002568,0.068937
29,0.159817,0.036633,0.050456
30,0.021185,0.003013,0.025231
31,-0.345444,-0.0859,0.032149
32,0.598848,0.143104,0.458705
33,0.146427,0.033386,0.101035
34,-0.000812,-0.002322,0.059522
35,-0.206723,-0.052258,0.151382
36,0.11865,0.026649,0.07817
37,-0.003827,-0.003053,0.017309
38,0.160154,0.036715,0.048097
39,0.043553,0.008437,0.016472
40,0.118158,0.02653,0.035597
41,0.022907,0.00343,0.14514
42,-0.367403,-0.091225,0.055283
43,-0.130513,-0.033776,0.114866
44,-0.290656,-0.072613,0.280091
45,-0.067048,-0.018385,0.034823
46,0.112942,0.025265,0.086551
47,0.199624,0.046287,0.182428
48,-0.012,-0.005035,0.113312
49,0.130294,0.029473,0.041101
50,0.088764,0.019401,0.121365
51,-0.14879,-0.038209,0.033725
52,-0.004595,-0.003239,0.041755
53,0.027575,0.004563,0.018431
54,0.067965,0.014358,0.065626
55,0.380116,0.090058,0.253386
56,-0.051269,-0.014558,0.023014
57,0.018397,0.002337,0.043416
58,-0.083981,-0.022492,0.160934
59,-3.978894,-0.967062,0.913541
60,-0.264586,-0.066291,0.085816
61,0.745069,0.178565,0.251448
62,-0.112648,-0.029444,0.021862
63,0.042915,0.008283,0.06715
64,-0.040858,-0.012034,0.091939
65,0.088556,0.019351,0.028686
66,-1.725234,-0.420518,0.845558
67,0.005292,-0.000842,0.110967
68,-0.296869,-0.07412,0.270733
69,-1.531098,-0.373437,0.377905
70,0.120937,0.027204,0.086716
71,0.091343,0.020027,0.019285
72,-0.10804,-0.028326,0.026924
73,0.050877,0.010213,0.027002
74,-0.004482,-0.003212,0.03052
75,-0.493915,-0.121906,0.279221
76,0.007036,-0.000419,0.066141
77,0.097371,0.021489,0.166449
78,-0.075432,-0.020418,0.160033
79,0.087952,0.019205,0.115996
80,-0.065419,-0.01799,0.176448
81,-0.008858,-0.004273,0.081443
82,-0.060374,-0.016767,0.045188
83,-0.103501,-0.027225,0.049781
84,0.122031,0.027469,0.054936
85,-4.008679,-0.974285,1.002775
86,0.09337,0.020519,0.110475
87,0.689179,0.165011,0.420483
88,-0.236681,-0.059523,0.07436
89,0.085185,0.018534,0.053372
90,-0.579563,-0.142677,0.2032
91,0.614393,0.146874,0.39489
92,0.346737,0.081964,0.037273
93,-0.001677,-0.002532,0.050547
94,0.532108,0.126919,0.217439
95,-0.027737,-0.008851,0.304668
96,0.035832,0.006565,0.075433
97,-0.145496,-0.03741,0.056769
98,-0.016163,-0.006045,0.038981
99,-0.001701,-0.002538,0.040225
100,0.847198,0.203332,0.408963
101,1.303866,0.314081,0.33583
102,-0.189186,-0.048005,0.161789
103,0.144522,0.032924,0.122672
104,0.172674,0.039751,0.081965
105,-0.006041,-0.00359,0.065111
106,-0.074083,-0.020091,0.078957
107,0.143223,0.032609,0.074971
108,-0.124468,-0.03231,0.090415
109,-0.152709,-0.039159,0.145747
110,0.29748,0.070018,0.121742
111,0.218174,0.050785,0.057568
112,1.854936,0.447723,0.462471
113,0.002911,-0.001419,0.033759
114,0.12136,0.027307,0.032341
115,-0.123731,-0.032131,0.096334
116,0.169764,0.039045,0.027116
117,-0.242608,-0.060961,0.156675
118,0.090416,0.019802,0.03275
119,0.057872,0.01191,0.047944
120,-0.310727,-0.077481,0.146919
121,0.329364,0.07775,0.169997
122,-0.338558,-0.08423,0.200586
123,0.234368,0.054713,0.107666
124,0.285595,0.067136,0.07583
125,0.004691,-0.000987,0.127506
126,0.451329,0.107329,0.146395
127,1.860612,0.449099,0.520508
