neuron_idx,z_score,raw_mean,raw_std
0,0.275994,0.027985,0.013178
1,0.217073,0.021626,0.019255
2,-0.636841,-0.070534,0.068084
3,0.498334,0.051981,0.16787
4,-0.159015,-0.018964,0.025077
5,0.269786,0.027315,0.058009
6,0.212399,0.021121,0.020934
7,2.454801,0.263135,0.212836
8,-0.378447,-0.042646,0.028896
9,-0.044356,-0.006589,0.019468
10,-0.226647,-0.026263,0.032133
11,-0.337663,-0.038245,0.112768
12,-0.081208,-0.010567,0.029389
13,0.550585,0.05762,0.02319
14,-0.620668,-0.068789,0.028625
15,0.004928,-0.00127,0.020412
16,0.219357,0.021872,0.148781
17,-0.090685,-0.011589,0.033642
18,0.648238,0.06816,0.030158
19,0.150069,0.014394,0.017694
20,-0.260888,-0.029959,0.034923
21,0.452876,0.047075,0.019075
22,0.188707,0.018564,0.052242
23,-0.674058,-0.074551,0.083708
24,-0.684245,-0.07565,0.0232
25,-0.206276,-0.024065,0.074749
26,-0.126096,-0.015411,0.145888
27,-0.794245,-0.087522,0.024618
28,0.856519,0.090639,0.136943
29,-0.120225,-0.014778,0.037767
30,-0.809878,-0.089209,0.204783
31,0.001107,-0.001683,0.031699
32,0.446126,0.046346,0.103818
33,-1.216312,-0.133074,0.157171
34,-0.13265,-0.016119,0.017031
35,0.45481,0.047284,0.021304
36,-0.428182,-0.048014,0.121617
37,0.150823,0.014476,0.031453
38,-0.031545,-0.005207,0.036102
39,-0.842375,-0.092717,0.031743
40,0.080852,0.006924,0.031847
41,0.5857,0.06141,0.024043
42,-0.195572,-0.022909,0.070372
43,0.520901,0.054417,0.058676
44,-0.122232,-0.014994,0.045846
45,0.550914,0.057656,0.080133
46,1.081263,0.114894,0.086019
47,2.549499,0.273355,0.142489
48,-1.279154,-0.139856,0.21772
49,0.416799,0.043181,0.024934
50,-0.067305,-0.009066,0.038859
51,0.188951,0.018591,0.063445
52,0.289425,0.029434,0.068878
53,0.10172,0.009176,0.027619
54,0.207204,0.020561,0.015639
55,-0.457576,-0.051187,0.074496
56,0.372056,0.038352,0.036432
57,-0.483745,-0.054011,0.075651
58,0.728162,0.076786,0.025166
59,-0.199367,-0.023319,0.148781
60,0.29374,0.0299,0.043612
61,0.089966,0.007908,0.084958
62,-1.285064,-0.140494,0.109279
63,0.214305,0.021327,0.033913
64,-0.098951,-0.012482,0.043082
65,0.329714,0.033783,0.034965
66,0.067538,0.005487,0.029674
67,0.233104,0.023356,0.024693
68,0.692919,0.072982,0.0252
69,0.662847,0.069736,0.063305
70,-0.16384,-0.019485,0.031931
71,0.148717,0.014248,0.069658
72,-0.863111,-0.094954,0.054206
73,-0.158815,-0.018942,0.036434
74,-0.071955,-0.009568,0.06003
75,0.123872,0.011567,0.029489
76,0.310316,0.031689,0.020175
77,0.282424,0.028679,0.103219
78,-0.123983,-0.015183,0.264654
79,0.144819,0.013828,0.031463
80,0.311475,0.031814,0.032944
81,-0.803615,-0.088533,0.061108
82,-0.314481,-0.035743,0.082734
83,-0.171995,-0.020365,0.01932
84,-0.06755,-0.009093,0.067408
85,-0.350268,-0.039605,0.026383
86,0.568693,0.059575,0.026927
87,0.437138,0.045377,0.020624
88,0.065254,0.00524,0.0373
89,0.844335,0.089324,0.062426
90,0.124066,0.011588,0.073927
91,-0.163229,-0.019419,0.028463
92,1.114235,0.118453,0.036037
93,0.131737,0.012416,0.030968
94,-0.522988,-0.058246,0.02664
95,0.545224,0.057042,0.084698
96,0.336224,0.034485,0.071901
97,0.407159,0.042141,0.017769
98,-0.190967,-0.022413,0.021111
99,0.355499,0.036565,0.055303
100,-0.485801,-0.054233,0.108103
101,0.340084,0.034902,0.015982
102,-0.28275,-0.032318,0.024033
103,-1.025026,-0.112429,0.071068
104,-0.379793,-0.042792,0.021699
105,0.173615,0.016935,0.026864
106,1.024466,0.108765,0.04153
107,0.345456,0.035482,0.061202
108,0.074582,0.006247,0.018234
109,-0.438993,-0.049181,0.100307
110,-0.154688,-0.018497,0.017739
111,0.288592,0.029344,0.023464
112,-18.311543,-1.978097,0.666635
113,-0.207736,-0.024222,0.058005
114,-15.344967,-1.657926,0.871479
115,-0.844761,-0.092974,0.025596
116,-0.309907,-0.035249,0.0257
117,0.114055,0.010507,0.049592
118,0.112186,0.010306,0.027136
119,-0.237656,-0.027452,0.024039
120,-0.845666,-0.093072,0.041495
121,-0.522889,-0.058236,0.024808
122,-0.434912,-0.048741,0.018337
123,-1.720716,-0.187513,0.115472
124,-0.142946,-0.01723,0.024983
125,0.246175,0.024767,0.02278
126,-1.013766,-0.111214,0.085017
127,0.069631,0.005713,0.097857
128,-1.377714,-0.150494,0.274808
129,-0.111424,-0.013828,0.035534
130,-0.713128,-0.078767,0.044978
131,-0.499825,-0.055746,0.094008
132,0.038765,0.002382,0.052441
133,-1.45866,-0.15923,0.15587
134,0.177685,0.017375,0.031897
135,0.215694,0.021477,0.055335
136,-0.191149,-0.022432,0.03552
137,0.955022,0.10127,0.061078
138,0.090564,0.007972,0.036074
139,-0.232918,-0.02694,0.016813
140,2.575063,0.276114,0.191678
141,-2.250721,-0.244714,0.193267
142,-0.638901,-0.070756,0.035843
143,1.420431,0.1515,0.028718
144,-0.079649,-0.010398,0.021416
145,0.189296,0.018628,0.10369
146,-0.299916,-0.034171,0.020752
147,-0.106822,-0.013331,0.025851
148,-0.11825,-0.014564,0.037662
149,-0.351737,-0.039764,0.016793
150,-0.04735,-0.006913,0.014693
151,0.251589,0.025351,0.087356
152,-0.467736,-0.052283,0.033855
153,-0.53163,-0.059179,0.035521
154,0.03715,0.002207,0.038004
155,0.346308,0.035574,0.027644
156,-1.031912,-0.113172,0.132745
157,0.473395,0.04929,0.01714
158,-0.017307,-0.00367,0.045346
159,0.055467,0.004184,0.073106
160,-0.055351,-0.007776,0.050944
161,0.4697,0.048891,0.084127
162,-0.020746,-0.004041,0.019525
163,0.870047,0.092099,0.126022
164,-0.489781,-0.054662,0.018947
165,1.214356,0.129259,0.168591
166,-9.90075,-1.070352,0.377336
167,-0.120149,-0.014769,0.048257
168,-0.693718,-0.076672,0.041561
169,0.541355,0.056624,0.061299
170,0.033524,0.001816,0.016015
171,-0.516636,-0.057561,0.139459
172,-0.084152,-0.010884,0.101356
173,0.226154,0.022606,0.065806
174,0.119705,0.011117,0.032714
175,-1.095905,-0.120079,0.046627
176,-0.651603,-0.072127,0.116649
177,-2.206531,-0.239945,0.121429
178,0.290187,0.029517,0.061676
179,0.617949,0.064891,0.103943
180,0.024248,0.000815,0.024596
181,0.52015,0.054336,0.071156
182,0.830398,0.087819,0.05574
183,0.752415,0.079403,0.07873
184,-0.593402,-0.065846,0.0527
185,0.07111,0.005872,0.042369
186,0.296179,0.030163,0.064364
187,-0.54764,-0.060907,0.07495
188,-0.08512,-0.010989,0.017364
189,-0.070774,-0.00944,0.019418
190,0.259535,0.026208,0.018398
191,-0.690353,-0.076309,0.126855
192,0.231695,0.023204,0.034579
193,-0.077234,-0.010138,0.020683
194,1.084565,0.115251,0.074978
195,-0.74184,-0.081866,0.028112
196,-1.218858,-0.133349,0.149337
197,-0.264861,-0.030388,0.024184
198,-0.102626,-0.012878,0.041212
199,2.017283,0.215915,0.18431
200,0.046607,0.003228,0.015597
201,0.072772,0.006052,0.051212
202,0.463542,0.048226,0.047965
203,-0.607862,-0.067406,0.035319
204,-0.056457,-0.007895,0.035306
205,0.047728,0.003349,0.025382
206,-0.663921,-0.073457,0.117103
207,-0.106401,-0.013286,0.036099
208,-0.116789,-0.014407,0.090516
209,0.032867,0.001745,0.001155
210,0.114815,0.010589,0.083999
211,-0.114859,-0.014199,0.017831
212,0.214247,0.021321,0.092109
213,-0.003687,-0.0022,0.011912
214,-0.464189,-0.0519,0.04621
215,0.244093,0.024542,0.026747
216,0.060124,0.004687,0.058982
217,-0.118475,-0.014589,0.013704
218,-0.402044,-0.045193,0.022199
219,0.799023,0.084433,0.054665
220,-0.083959,-0.010864,0.047193
221,-0.742732,-0.081962,0.107355
222,0.078452,0.006665,0.061999
223,-0.397451,-0.044698,0.101506
224,-0.066362,-0.008964,0.04442
225,0.125468,0.011739,0.022955
226,-0.236616,-0.027339,0.049402
227,-0.400881,-0.045068,0.045728
228,0.408158,0.042249,0.036881
229,0.143544,0.01369,0.055762
230,0.27003,0.027341,0.032361
231,0.29181,0.029692,0.046967
232,0.035353,0.002013,0.020846
233,0.143905,0.013729,0.069168
234,-0.12652,-0.015457,0.073549
235,-0.153548,-0.018374,0.024888
236,0.097426,0.008713,0.048969
237,-0.353415,-0.039945,0.069044
238,-0.40258,-0.045251,0.04502
239,0.861254,0.09115,0.096527
240,-0.183989,-0.021659,0.070737
241,0.189141,0.018611,0.023417
242,0.006198,-0.001133,0.012629
243,0.361235,0.037185,0.025136
244,-0.401275,-0.04511,0.030807
245,0.67042,0.070554,0.030054
246,-0.02141,-0.004113,0.011398
247,-0.058318,-0.008096,0.02622
248,0.275998,0.027985,0.090274
249,0.236648,0.023738,0.022097
250,-0.913537,-0.100397,0.069232
251,-0.448544,-0.050212,0.174484
252,-0.066994,-0.009033,0.043497
253,-0.070462,-0.009407,0.036613
254,-0.131205,-0.015963,0.024179
255,-0.856195,-0.094208,0.118693
256,0.087248,0.007614,0.021849
257,0.664837,0.069951,0.038295
258,0.454871,0.04729,0.027902
259,-0.369107,-0.041638,0.078051
260,1.52005,0.162251,0.038685
261,0.470919,0.049022,0.081067
262,0.770801,0.081387,0.030509
263,0.77912,0.082285,0.062429
264,-0.233703,-0.027025,0.021658
265,0.019035,0.000252,0.028491
266,0.37304,0.038459,0.011789
267,0.001506,-0.00164,0.07191
268,0.098211,0.008797,0.033035
269,-0.043794,-0.006529,0.017058
270,2.414524,0.258788,0.283433
271,-0.050878,-0.007293,0.046669
272,-0.407613,-0.045794,0.024303
273,-0.211497,-0.024628,0.141075
274,-1.042714,-0.114338,0.03008
275,-0.361127,-0.040777,0.036018
276,-0.066651,-0.008996,0.034894
277,-0.123144,-0.015093,0.056834
278,2.500918,0.268112,0.193863
279,1.167596,0.124212,0.090104
280,-1.197527,-0.131047,0.027236
281,1.600502,0.170934,0.064509
282,-0.15054,-0.018049,0.02817
283,-0.535649,-0.059613,0.044225
284,0.312825,0.03196,0.058308
285,0.252803,0.025482,0.025946
286,-0.13988,-0.016899,0.044724
287,-0.497342,-0.055478,0.068145
288,-0.038477,-0.005955,0.042734
289,0.194129,0.019149,0.019982
290,0.090752,0.007992,0.13501
291,0.217352,0.021656,0.135583
292,-0.266873,-0.030605,0.058073
293,0.789075,0.08336,0.049796
294,0.372229,0.038371,0.068781
295,-0.303482,-0.034556,0.030701
296,-0.122326,-0.015004,0.03626
297,0.254425,0.025657,0.041504
298,-0.58403,-0.064834,0.052727
299,0.239833,0.024082,0.07001
300,0.435353,0.045184,0.028876
301,-0.193521,-0.022688,0.034838
302,-0.015997,-0.003529,0.033141
303,-0.01327,-0.003234,0.037324
304,-0.331543,-0.037584,0.023105
305,0.250503,0.025234,0.04116
306,1.411346,0.150519,0.077101
307,0.559779,0.058613,0.053401
308,-0.689665,-0.076235,0.022974
309,-0.082814,-0.01074,0.012205
310,0.427709,0.044359,0.14424
311,-0.659556,-0.072985,0.067484
312,-0.143095,-0.017246,0.039307
313,-0.67751,-0.074923,0.026764
314,0.537769,0.056237,0.153238
315,-0.918887,-0.100974,0.046839
316,-0.862595,-0.094899,0.129953
317,-0.291526,-0.033265,0.02783
318,-1.074603,-0.11778,0.060909
319,0.208127,0.02066,0.029628
320,-0.05204,-0.007419,0.01203
321,0.518832,0.054193,0.053016
322,0.952551,0.101003,0.050847
323,-0.033775,-0.005447,0.013144
324,-0.102849,-0.012902,0.053263
325,-0.115283,-0.014244,0.019405
326,1.931512,0.206659,0.091332
327,0.305028,0.031118,0.026585
328,0.177286,0.017332,0.051772
329,-0.448368,-0.050193,0.104159
330,-0.287902,-0.032874,0.024033
331,0.866807,0.091749,0.057611
332,0.519775,0.054295,0.051614
333,1.154698,0.12282,0.038806
334,0.083528,0.007213,0.020145
335,-0.556732,-0.061888,0.020801
336,0.065208,0.005235,0.069411
337,0.012027,-0.000504,0.027717
338,0.337055,0.034575,0.029864
339,-0.664704,-0.073541,0.019246
340,0.744316,0.078529,0.038717
341,-0.630537,-0.069854,0.098257
342,0.576056,0.060369,0.087147
343,0.052757,0.003892,0.049324
344,0.291095,0.029615,0.042759
345,-0.415201,-0.046613,0.050035
346,0.118206,0.010955,0.029376
347,-0.385879,-0.043449,0.053704
348,0.076718,0.006478,0.045628
349,-1.206702,-0.132037,0.17285
350,0.056502,0.004296,0.038296
351,0.33711,0.034581,0.02966
352,0.374572,0.038624,0.09554
353,-0.766313,-0.084507,0.153204
354,0.29768,0.030325,0.08294
355,0.400236,0.041394,0.053896
356,0.427201,0.044304,0.050372
357,0.103935,0.009415,0.231073
358,0.185677,0.018237,0.015904
359,0.098389,0.008817,0.047054
360,0.142741,0.013603,0.041791
361,0.073276,0.006106,0.020607
362,-0.027973,-0.004821,0.0215
363,0.01011,-0.000711,0.018666
364,-0.212901,-0.02478,0.029682
365,-0.119133,-0.01466,0.103191
366,-0.108258,-0.013486,0.010022
367,0.587433,0.061597,0.031187
368,-0.313666,-0.035655,0.079554
369,0.254889,0.025707,0.067729
370,0.539861,0.056463,0.047759
371,0.274546,0.027829,0.01479
372,-0.119074,-0.014653,0.024078
373,0.284273,0.028878,0.078042
374,-0.25273,-0.029078,0.046315
375,-0.112024,-0.013892,0.009969
376,0.296429,0.03019,0.035032
377,0.627651,0.065938,0.033249
378,-0.310351,-0.035297,0.058598
379,-0.050512,-0.007254,0.023014
380,-0.374886,-0.042262,0.015484
381,-0.086849,-0.011175,0.052244
382,-0.937938,-0.10303,0.083083
383,1.118106,0.118871,0.077497
384,0.130965,0.012332,0.0246
385,0.492767,0.05138,0.069183
386,0.241836,0.024298,0.025726
387,-0.133155,-0.016173,0.092953
388,-3.154311,-0.342235,0.142605
389,-0.086334,-0.01112,0.077979
390,-0.121466,-0.014911,0.018146
391,-0.165323,-0.019645,0.024438
392,-0.347182,-0.039272,0.033134
393,-0.44875,-0.050234,0.057561
394,-0.063033,-0.008605,0.030081
395,-0.517804,-0.057687,0.069375
396,0.395658,0.0409,0.08127
397,0.004072,-0.001363,0.010864
398,1.048811,0.111392,0.089104
399,0.730605,0.077049,0.05594
400,-0.406331,-0.045656,0.090129
401,0.179752,0.017598,0.094931
402,0.319797,0.032712,0.040935
403,0.374924,0.038662,0.022869
404,0.117281,0.010856,0.032218
405,-0.202438,-0.023651,0.053032
406,-0.677494,-0.074921,0.083051
407,0.473056,0.049253,0.112783
408,-0.036777,-0.005771,0.022351
409,0.270666,0.02741,0.057453
410,0.228147,0.022821,0.032429
411,0.123111,0.011485,0.019388
412,0.394135,0.040735,0.019873
413,-0.348657,-0.039431,0.087065
414,0.231119,0.023142,0.018961
415,0.953089,0.101061,0.140516
416,-0.103839,-0.013009,0.049323
417,0.065116,0.005226,0.018975
418,-2.267646,-0.246541,0.154939
419,-0.65693,-0.072702,0.191691
420,0.56291,0.058951,0.037606
421,0.115829,0.010699,0.039315
422,0.538401,0.056305,0.088608
423,0.193653,0.019098,0.026133
424,-0.089698,-0.011483,0.043317
425,-0.406699,-0.045696,0.101322
426,0.061677,0.004854,0.07684
427,0.201347,0.019928,0.028496
428,-0.32606,-0.036993,0.038157
429,0.848622,0.089786,0.032503
430,-0.212859,-0.024775,0.047514
431,0.108426,0.0099,0.033677
432,-0.189463,-0.02225,0.03085
433,1.688999,0.180485,0.474182
434,-0.270258,-0.03097,0.050809
